,Title,Link,Authors,Article Text,Summary,Keywords
246,Great Britain,https://bbc.com/travel/europe/great-britain,[],"As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","['families', 'realise', 'great', 'known', 'covid19', 'world', 'silver', 'pandemic', 'lining', 'britain', 'bunker', 'long']"
247,Covid-19,https://bbc.com/travel/covid-19,[],"As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","['families', 'realise', 'covid19', 'known', 'world', 'silver', 'pandemic', 'lining', 'bunker', 'long']"
248,Food & Drink,https://bbc.com/travel/food-drink,[],"As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","['families', 'realise', 'food', 'drink', 'covid19', 'known', 'world', 'silver', 'pandemic', 'lining', 'bunker', 'long']"
249,Discovery,https://bbc.com/travel/columns/discovery,[],"As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","['families', 'realise', 'discovery', 'known', 'covid19', 'world', 'silver', 'pandemic', 'lining', 'bunker', 'long']"
250,Spain’s mysterious mummies,https://bbc.com/travel/story/20200528-the-guanches-spains-mysterious-mummies,"['Fernando Teixeira', 'Izabela Cardoso']","The Canary Islands’ subtropical climate, aquamarine waters and otherworldly volcanic and desert landscapes led more than 15 million people to visit the archipelago last year. The islands are considered the southernmost region of Spain, with their easternmost point located just 100km west of Morocco. But long before the first Spanish settlers arrived to the islands in the 1470s, another civilisation was already thriving there: the Guanches.

The Guanches’ origins have long been debated and speculated by archaeologists and historians. Some theorise they were descendants of the Celts, or perhaps the Vikings. Others believe they could even be descended from the mythical inhabitants of Atlantis. A 2019 study of the DNA from ancient mummies from the islands, however, revealed they were most likely Berbers from North Africa, who arrived there around 100AD or even earlier.

This media cannot be played on your device.

How exactly the Guanches reached the archipelago remains unclear. One theory suggests they crossed in small vessels, landing in the islands of Lanzarote and Fuerteventura. And although the number of settlers also remains a mystery, studies estimate that 14 couples would have been enough to populate the archipelago.

Archaeological studies suggest the Guanches were organised in a tribal society, where chieftains or kings ruled almost absolutely. They relied on farming, hunting and gathering, and their diet included milk, goat, pork and fruits. They mainly dressed in goat-skin leather tunics and vests made of plaited rushes and lived in caves or simple low-stone houses.

They adapted caves and grottoes to be used as silos and temples. Some of those structures have been preserved to this day and indicate the Guanches’ sophisticated astronomical knowledge: holes on the caves’ walls allowed sunlight in at certain positions during different times of the year, marking solstices and equinoxes.

One of the most noteworthy of those structures is Risco Caído, a settlement that consists of 21 caves excavated on a volcanic tuff about 100m high above the Barraco Hondo River in the island of Gran Canaria. The site is believed to have been used as a silo, a temple and a place for astronomical observation, with holes that allowed sunlight and moonlight to enter the caves and illuminate symbolic drawings on the walls. In 2019, Risco Caído became the first Unesco World Heritage site in the Canary Islands.

(Video by Fernando Teixeira & Izabela Cardoso; text by Luana Harumi)

This video is part of BBC Reel’s Hidden Histories playlist.

Join more than three million BBC Travel fans by liking us on Facebook, or follow us on Twitter and Instagram.

If you liked this story, sign up for the weekly bbc.com features newsletter called ""The Essential List"". A handpicked selection of stories from BBC Future, Culture, Worklife and Travel, delivered to your inbox every Friday.","The islands are considered the southernmost region of Spain, with their easternmost point located just 100km west of Morocco.
But long before the first Spanish settlers arrived to the islands in the 1470s, another civilisation was already thriving there: the Guanches.
Archaeological studies suggest the Guanches were organised in a tribal society, where chieftains or kings ruled almost absolutely.
Join more than three million BBC Travel fans by liking us on Facebook, or follow us on Twitter and Instagram.
A handpicked selection of stories from BBC Future, Culture, Worklife and Travel, delivered to your inbox every Friday.","['mummies', 'sunlight', 'islands', 'caves', 'studies', 'walls', 'used', 'travel', 'mysterious', 'volcanic', 'guanches', 'bbc', 'spains']"
251,Travel,https://bbc.com/travel/europe/spain,[],"As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","['families', 'realise', 'covid19', 'known', 'world', 'silver', 'pandemic', 'lining', 'travel', 'bunker', 'long']"
252,Travel,https://bbc.com/travel/20150312-video,[],"As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","['families', 'realise', 'covid19', 'known', 'world', 'silver', 'pandemic', 'lining', 'travel', 'bunker', 'long']"
253,History,https://bbc.com/travel/history,[],"As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","['families', 'realise', 'covid19', 'known', 'world', 'silver', 'pandemic', 'lining', 'bunker', 'history', 'long']"
254,Archaeology,https://bbc.com/travel/archaeology,[],"As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","['families', 'realise', 'covid19', 'archaeology', 'known', 'world', 'silver', 'pandemic', 'lining', 'bunker', 'long']"
255,Discovery,https://bbc.com/travel/columns/discovery,[],"As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","['families', 'realise', 'discovery', 'known', 'covid19', 'world', 'silver', 'pandemic', 'lining', 'bunker', 'long']"
256,A mysterious US desert civilisation,https://bbc.com/travel/story/20200521-a-mysterious-us-desert-civilisation,['Smoke'],"In the heart of the San Juan Basin, in the arid north-western corner of New Mexico, stands one of the greatest ancient treasures in the US: the remarkably preserved remains of a vast building complex believed to have been constructed between 850 and 1250AD that may have housed as many as 5,000 people. The high desert area of Chaco Canyon sees cold winters, scorching-hot summers and only about 22cm of rainfall every year. Yet, it was home to a thriving, yet mysterious, civilisation – the Chacoans, ancestors of the Puebloans.

In 1907, this isolated 53sq-mile expanse of desert became a national historical park, containing 13 major ruins and more than 400 archaeological sites. Pueblo Bonito, the largest excavated site, covers about 2 acres and has roughly 800 rooms arranged in a D-shaped building. The site was designed with sophisticated irrigation systems, the doorways are perfectly aligned with each other to facilitate communication and researchers estimate it housed about 2,000 people.

This media cannot be played on your device.

Today, visitors can wander around the same maze of chambers and roads used by its residents roughly 1,000 years ago. Some of the structures used to create the roofs and different floors are long gone, but their remains clearly reveal how they were built. Approximately 200,000 wooden pillars were used in the construction and were most likely hand-carried from the Chuska Mountains and Mount Taylor, more than 112km away.

The Chacoan roads are another impressive feature of the complex. There are about 650km of them, some 9m wide, built mostly in straight lines that cut through the rough topography instead of going around it. Their positioning, starting at a central structure and running towards notable natural elements, such as lakes and mountains, suggests they represented symbolic connections between man and nature. Yet, it doesn’t mean they weren’t practical: studies have shown that walking on those roads is less tiresome than walking on the rough terrain next to them.

Over the years, archaeologists have come up with different theories for why Chaco was built. Although the place seems to have been a trade hub, the buildings suggest it may also have been an important ceremonial site and point to the Chacoans’ impressive astronomical knowledge. The walls are aligned with the axis of the sunrise on an equinox and the north doorway faces almost exactly true north. Contemporary New Mexico Pueblo tribes, such as the Zuni, still consider Chaco Canyon a sacred site and they return there for ceremonies.

Since 1987, the Chaco Culture National Historical Park, along with other smaller Chaco sites, is a Unesco World Heritage site. For the past few years, one of the biggest threats to the site has been the oil and gas drilling and mining around Chaco Canyon. In 2019, the Chaco Cultural Heritage Area Protection Act was introduced to the US Senate – if it passes, it will ban those activities within a 16km radius of the site.

(Video by Smoke & Apple; text by Luana Harumi)

This video is part of BBC Reel’s Remote Places playlist.

Join more than three million BBC Travel fans by liking us on Facebook, or follow us on Twitter and Instagram.

If you liked this story, sign up for the weekly bbc.com features newsletter called ""The Essential List"". A handpicked selection of stories from BBC Future, Culture, Worklife and Travel, delivered to your inbox every Friday.","The high desert area of Chaco Canyon sees cold winters, scorching-hot summers and only about 22cm of rainfall every year.
Yet, it was home to a thriving, yet mysterious, civilisation – the Chacoans, ancestors of the Puebloans.
Today, visitors can wander around the same maze of chambers and roads used by its residents roughly 1,000 years ago.
Since 1987, the Chaco Culture National Historical Park, along with other smaller Chaco sites, is a Unesco World Heritage site.
Join more than three million BBC Travel fans by liking us on Facebook, or follow us on Twitter and Instagram.","['built', 'roads', 'desert', 'used', 'civilisation', 'travel', 'mysterious', 'walking', 'chaco', 'site', 'bbc', 'sites', 'canyon']"
257,Travel,https://bbc.com/travel/north-america/usa,[],"As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","['families', 'realise', 'covid19', 'known', 'world', 'silver', 'pandemic', 'lining', 'travel', 'bunker', 'long']"
258,Travel,https://bbc.com/travel/20150312-video,[],"As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","['families', 'realise', 'covid19', 'known', 'world', 'silver', 'pandemic', 'lining', 'travel', 'bunker', 'long']"
259,Archaeology,https://bbc.com/travel/archaeology,[],"As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","['families', 'realise', 'covid19', 'archaeology', 'known', 'world', 'silver', 'pandemic', 'lining', 'bunker', 'long']"
260,History,https://bbc.com/travel/history,[],"As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","['families', 'realise', 'covid19', 'known', 'world', 'silver', 'pandemic', 'lining', 'bunker', 'history', 'long']"
261,Culinary Roots at Home,https://bbc.com/travel/columns/culinary-roots-at-home,[],"As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","['families', 'realise', 'roots', 'covid19', 'known', 'world', 'silver', 'pandemic', 'lining', 'culinary', 'bunker', 'long']"
262,Riz au lait: A simple French dish made from pantry staples,https://bbc.com/travel/story/20200520-rice-pudding-a-simple-french-dish-made-from-pantry-staples,['Emily Monaco'],"Almost the moment that lockdown was announced in France, chefs started posting recipes for French comfort food desserts on Instagram, hoping to spread a bit of sweetness among their fellow citizens. But while crepes, yogurt cake and madeleines all certainly emerged, the recipe to feature most frequently, from the feed of Michelin-starred Stéphanie le Quellec to those of renowned pastry chefs Christophe Michalak and Yann Couvreur, was the humble riz au lait (rice pudding) – a custard-like dessert made by slowly cooking rice with milk and sugar.

A global comfort food While rice pudding exists in various forms around the globe, its very first apparition is hazy: some attribute it to China, while others point to the Indian subcontinent. East Asian iterations include simple sweet congee or the aptly named “eight treasures” steamed pudding, flavoured with a variety of fruits and sweet bean paste. In India, meanwhile, kheer has been enjoyed since ancient times, associated with Hindu god Shiva and with Ayurvedic therapies. Today, nearly every culture around the world has its own version: baked or boiled, spiced or sweetened with fruit. Latin American arroz con leche is often made with condensed milk and spices; in Indonesia, black glutinous rice is the base for bubur ketan hitan. In Scandinavia, tradition even demands that a bowl be left out for mischief-making Christmas elves.

“It’s really a childhood dessert in French culture,” said Marine Gora, co-founder of Gramme restaurant in Paris. “I’d say everyone probably has a childhood memory associated with riz au lait.”

According to culinary historian Patrick Rambourg, riz au lait has long featured on French tables – if not specifically as a comfort food dessert, or even a dessert at all. While riz au lait recipes date as far back as the 14th Century, the concoction, then often made with broth (or almond milk on lean days when the Catholic Church forbade meat and dairy), was usually served to the bedridden or ailing thanks to its nourishing qualities and digestibility. But above all, riz au lait was generally a dish served to the aristocracy.

“Rice was still rare, at that time,” said Rambourg. “Very rare. And so, it was mainly eaten by the rich.”

It was probably because of this association with the upper crust that riz au lait soon took on a sweeter profile, seasoned with saffron and sugar – both of which were rare and expensive, at the time.

By the 16th Century, however, rice began to become more common in France – and in Europe in general – and riz au lait thus started to appear on more modest tables, notably among peasants in the French countryside, albeit only for holiday meals. When beet sugar became popular in France in the 19th Century, thereby making it a more commonplace sweetener even on modest tables, riz au lait slowly but surely became something that those from all walks of life could enjoy, from a simple dessert sweetened only with sugar to more elaborate riz à l’impératrice with candied fruits and alcohol.

The idea of riz au lait being a childhood dessert, then, is one that appeared “very recently,” Rambourg said. As for how exactly that came to be, the waters are murky. Perhaps it comes from the familiarity of its ingredients; perhaps from its digestibility, or the pureness of its white colour, or just from its ease.

But for Rambourg, there’s not one simple answer.

“I think there’s something else behind it… something that isn’t always easy to explain,” he said. “There are recipes that evoke feelings far more than flavour, perhaps.”

While riz au lait is firmly ensconced in the nostalgic, comfort food category of “recettes de grand-mère” (literally, “grandmother’s recipes”), in many French families today, riz au lait is more often eaten out of a store-bought plastic pot than served out of a fancy copper saucepan.

You may also be interested in:

• Italy’s beloved 3-ingredient pasta dish

• The perfect French baguette

• Anne-Sophie Pic: The chef who rules France

“Often, it’s pretty poorly made,” said Gora. “It’s not creamy, it’s kind of overly compact.”

Some homemade recipes up the ante by folding in whipped cream or egg yolks for richness, while others spice it up with vanilla, cinnamon or caramel. When professional chefs put their hand to the dish, however, it is often to add contemporary textural contrast. Gora’s version calls for caramel-coated puffed rice atop the creamy pudding.

“Whenever you’re building a dish, you always try to look for different textures, so a bit of crunch,” said Gora. “It came to me naturally: the crispy, caramelised rice with a touch of caramel.”

Her recipe is unsurprisingly quite popular among her clients. And while it’s not on her regular menu, patrons make frequent requests for its appearance.

“Whenever anyone asks for it, I always make it the next day!” she said.

Chef Stéphane Jégo, too, opted to include a crunchy caramel topping when he created a version at his 7th-arrondissement Paris restaurant Chez L’Ami Jean 16 years ago. To hear Jégo tell it, he never intended for the riz au lait to remain on the menu quite so long. He was just looking for a nostalgic dessert he could serve that was easy to prepare in advance.

“I wanted something that hearkened back to childhood,” he said, “and to this idea of communal dining.”

His riz au lait has three components: the pudding itself; a creamy caramel made with salted Brittany butter; and house-made nougatine with nuts enrobed in a crunchy caramel coating (see recipe below). Served by the generous bowlful with a wooden spoon, it quickly became the star of Jégo’s menu.

“There’s this regressive side to it, where you get to the end of the meal, and the riz au lait comes, and the first thing everyone says is, ‘Oh, it’s way too much!’,” Jégo said, laughing. “And then it’s just like… oh, one spoon, two spoons, three spoons… and all of a sudden, the bowl is empty.”

Now, Jégo said, he couldn’t take it off the menu, even if he wanted to. “It’s crazy: I get stopped in the street, even abroad, for riz au lait.

“That, to me, is worth all the stars in the world. Because it means you’ve touched people. You’ve got to the heart of what good food can bring to people, and to pleasure, and to memory,” he said.

During confinement, Jégo has prepared 200 litres of riz au lait for hungry Parisians to take away and enjoy at home.

“I don’t really think mine is any better than anyone else’s. It’s the orchestration. The generosity. You’ve got this childlike zeal that just… takes over,” he said, as he stirred the caramel for his most recent batch.

“People just need that comfort.”

---

Stéphane Jégo’s Riz au Lait Recipe



Rice Pudding

2.5l milk

1 vanilla bean, split

500g short-grain rice

500g sugar

1l cream (Jégo uses Normandy cream)

Heat the milk and the vanilla bean. Add the rice and cook 40 minutes over low heat. When the rice is tender enough to crush between your fingers, add the sugar, and cook 15 minutes more. Remove the vanilla bean and chill the pudding in the fridge.

Whip the cream to medium peaks. Remove the rice from the fridge and use a spoon to break it up and loosen it. Fold in the whipped cream.

Nougatine

250g pistachios

250g walnuts

250g almonds (toasted in the oven with 3 dabs of butter)

125g unsalted butter

190g turbinado sugar

In a saucepan over medium heat, make a light brown caramel with the butter and the sugar. Add the walnuts and the pistachios, and then toss them in the caramel until well coated. Pour everything onto a lined baking sheet containing the toasted almonds, and then set aside to cool.

Salted Caramel

600g heavy cream, plus 25ml for whipping

125g salted butter (Jégo uses Brittany butter)

600g sugar

37g flaky sea salt (Jégo uses fleur de sel)

5½ gelatine sheets, 2g each

In a saucepan over medium heat, make a dark brown caramel with the sugar and the butter. Off the heat, add the cream, sea salt flakes and gelatine. Cook for 30 minutes over low heat. Set aside in the fridge.

Whip the cream to stiff peaks. Gently fold the whipped cream into the caramel.

When the nougatine has cooled, break it up into bite-sized pieces. Serve the pudding, caramel and nougatine in serving bowls, so that each diner can assemble his or her own portion.

(Credit: Stéphane Jégo, adapted for BBC Travel)

---

Culinary Roots at Home is a BBC Travel series that looks at trending recipes and traces their origins, offering the story behind the dish as well as easy tips on how to make them.

Join more than three million BBC Travel fans by liking us on Facebook, or follow us on Twitter and Instagram.

If you liked this story, sign up for the weekly bbc.com features newsletter called ""The Essential List"". A handpicked selection of stories from BBC Future, Culture, Worklife and Travel, delivered to your inbox every Friday.","“I’d say everyone probably has a childhood memory associated with riz au lait.”According to culinary historian Patrick Rambourg, riz au lait has long featured on French tables – if not specifically as a comfort food dessert, or even a dessert at all.
But above all, riz au lait was generally a dish served to the aristocracy.
The idea of riz au lait being a childhood dessert, then, is one that appeared “very recently,” Rambourg said.
“It’s crazy: I get stopped in the street, even abroad, for riz au lait.
During confinement, Jégo has prepared 200 litres of riz au lait for hungry Parisians to take away and enjoy at home.","['caramel', 'simple', 'dessert', 'recipes', 'pantry', 'staples', 'riz', 'dish', 'french', 'sugar', 'lait', 'cream', 'au', 'rice', 'jégo']"
263,Travel,https://bbc.com/travel/europe/france/paris,[],"As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","['families', 'realise', 'covid19', 'known', 'world', 'silver', 'pandemic', 'lining', 'travel', 'bunker', 'long']"
264,Food & Drink,https://bbc.com/travel/food-drink,[],"As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","['families', 'realise', 'food', 'drink', 'covid19', 'known', 'world', 'silver', 'pandemic', 'lining', 'bunker', 'long']"
265,Our Unique World,https://bbc.com/travel/columns/our-unique-world,[],"As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","As families around the world bunker in amid the Covid-19 pandemic, one silver lining may be that we all realise something that we should have known long ago: we’re all this together.","['families', 'realise', 'covid19', 'known', 'world', 'silver', 'pandemic', 'lining', 'unique', 'bunker', 'long']"
266,Japan’s forgotten indigenous people,https://bbc.com/travel/story/20200519-japans-forgotten-indigenous-people,['Ellie Cobb'],"“This is our bear hut,” the short, vivacious woman shouted through a hand-held loudspeaker, her smile creasing her forehead with deep wrinkles. A blue hat was perched on her head and her short tunic, embroidered with pink geometric designs, was tied sharply at the waist. She pointed at a wooden structure made of round logs, raised high above the ground on stilts.

Our coverage during coronavirus While travelling is on hold due to the coronavirus outbreak, BBC Travel will continue to inform and inspire our readers who want to learn about the world as much as they want to travel there, offering stories that celebrate the people, places and cultures that make this world so wonderfully diverse and amazing. For travel information and stories specifically related to coronavirus, please read the latest updates from our colleagues at BBC News.

“We caught the bears as cubs and raised them as a member of the family. They shared our food and lived in our village. When the time came, we set one free back into nature and killed the other to eat.”

Having treated the bear well in life, her people believe the spirit of the sacred animal, which they worship as a deity, will ensure the continued good fortune of their community.

Kimiko Naraki is 70 but looks decades younger. She is Ainu, an indigenous people who now live mostly on Hokkaido, Japan’s northernmost island, but whose lands once spanned from northern Honshu (the Japanese mainland) north to Sakhalin and the Kuril Islands (which are now a disputed part of the Russian Federation). The Ainu have long been of interest to anthropologists because of their cultural, linguistic and physical identity, but most travellers will not have heard of them. That’s because although they were the earliest settlers of Hokkaido, they were oppressed and marginalised by Japanese rule for centuries.

The Ainu have had a difficult history. Their origins are murky, but some scholars believe they are descendants of an indigenous population that once spread across northern Asia. The Ainu called Hokkaido “Ainu Moshiri” (“Land of the Ainu”), and their original occupation was hunting, foraging and fishing, like many indigenous people across the world. They mainly lived along Hokkaido’s warmer southern coast and traded with the Japanese. But after the Meiji Restoration (about 150 years ago), people from mainland Japan started emigrating to Hokkaido as Japan colonised the northernmost island, and discriminatory practices such as the 1899 Hokkaido Former Aborigines Protection Act displaced the Ainu from their traditional lands to the mountainous barren area in the island’s centre.

“It’s a very ugly story,” said Professor Kunihiko Yoshida, law professor at Hokkaido University.

Forced into agriculture, they were no longer able to fish for salmon in their rivers and hunt deer on their land, Yoshida said. They were required to adopt Japanese names, speak the Japanese language and were slowly stripped of their culture and traditions, including their beloved bear ceremony. Due to the wide stigmatisation, many Ainu hid their ancestry. And the long-term effects are clear to see today, with much of the Ainu population remaining poor and politically disenfranchised, with much of their ancestral knowledge lost.

Among other nefarious practices, Japanese researchers ransacked Ainu graves from the late 19th Century to the 1960s, amassing huge collections of Ainu remains for their study and never returning the bones.

Recently, however, things have started to look up for the Ainu. In April 2019, they were legally recognised as an indigenous people of Japan by the Japanese government, after many years of deliberation, which has resulted in a more positive appreciation of Ainu culture and renewed pride in their language and heritage.

""It is important to protect the honour and dignity of the Ainu people and to hand those down to the next generation to realise a vibrant society with diverse values,"" said government spokesman Yoshihide Suga, as reported in The Straits Times.

Naraki continued showing us around the Ainu kotan (village). Still smiling, she pointed to a wooden, cupboard-like structure. “This is the toilet for the men,” she said, giggling. Next to it was a smaller, teepee-style hut. “And this one is for the women.”

I want to tell the world that Japan has indigenous people

Naraki leads tours of this kotan to teach visitors about her culture. It is part of the Sapporo Pirka Kotan (Ainu Culture Promotion Centre), Japan’s first municipal facility featuring indigenous people, where visitors can experience Ainu handicrafts, watch traditional dancing and imagine traditional Ainu life when this area was a vast wilderness and the people lived on and with the land. Located approximately 40 minutes by car from downtown Sapporo, Hokkaido’s capital city, the centre was opened in 2003 to teach both other Japanese and foreign visitors about Ainu culture and spread their message to the world.

“97% of Ainu are underground. But the people who come here to events are very proud of their culture,” said Jeffry Gayman, an educational anthropologist at Hokkaido University who has been working with the Ainu for 15 years.

The pride is especially evident in the centre’s small, well-kept museum, where Ainu artefacts, such as traditional clothing and tools, are carefully displayed. Upstairs are rooms where visitors can join workshops on Ainu embroidery or learn how to make the traditional Ainu musical instrument mukkuri (a bamboo mouth harp). By hosting events, members of the community are able to educate the wider world on their history and situation.

“If I try to tell people about Ainu rights and empowerment, no-one is interested. But when people see our dancing or music, it makes them interested in learning more about us,” explained Ryoko Tahara, an Ainu activist and president of the Ainu Women’s Association.

You may also be interested in:

• Japan's mysterious 'lake of the gods'

• The indigenous communities that predicted Covid-19

• Japan's formula for life satisfaction

Although this centre is a significant step in sharing Ainu culture nationally and internationally, no-one lives here. The kotan is a replica to show people what traditional Ainu life was like. Only a few isolated neighbourhood pockets of Ainu people remain, scattered across Hokkaido, with most of the estimated 20,000 Ainu (there are no official figures) assimilated into cities and towns around the island.

However, travellers who look carefully will be able to see traces of their culture everywhere. Many place names in Hokkaido have Ainu origins, such as “Sapporo”, which comes from the Ainu words sat (dry), poro (large) and pet (river) due to its location around the Toyohira River; or “Shiretoko” – a peninsula that sticks out from Hokkaido’s north-eastern tip – which can be translated as “of the ground” (siri) and “protruding point” (etuk).

And Ainu pride is visible at events like the annual Marimo Festival at Lake Akan and the Shakushain festival in Shizunai; and in groups like The Ainu Art Project, a 40-member group that share Ainu culture through their Ainu and rock fusion band and handmade arts and crafts. Restaurants such as Kerapirka in Sapporo serve up traditional Ainu food and act as a hub for the local community.

“And you can see Ainu values in any settings where Ainu people gather, whether that be inside their home, at a local town gathering or an event. But you need to know what you’re looking for,” said Gayman, explaining that “generosity and hospitality” are core Ainu principles. “They’re light-hearted people,” he said.

The Ainu have also become more prominent on the national stage, with activist Kayano Shigeru elected to the Japanese parliament in 1994, where he served five terms; and the hugely popular manga series, Golden Kamuy, pushing Ainu culture into the national spotlight over the last couple of years.

“In the last few years, people have become more interested in the Ainu; it has become a hot topic in Japan,” said Tahara. “That makes me proud that people will know about the Ainu, but there is still work to be done.”

The latest step forward for this community is the Symbolic Space for Ethnic Harmony in Shiraoi, Hokkaido, a new complex currently under construction by the government to showcase Ainu culture. Made up of a National Ainu Museum, the National Park for Ethnic Harmony and a memorial facility, it was scheduled to open in April 2020 in time for the Olympics, but has been delayed due to Covid-19.

The recognition is very symbolic, but not so meaningful

However, many experts believe that the recent recognition of the community is not enough, saying it is merely lip-service by the government, with the new Ainu bill failing to provide Japan’s indigenous people with clear and strong rights.

“The Ainu still cannot fish their salmon and dams are still being built that submerge sacred sites,” said Yoshida. “There’s no self-determination, no collective rights and no reparations. It’s just a cultural performance.”

“The recognition is very symbolic, but not so meaningful,” he added with a sad laugh, noting that Japan is far behind the world standard in treatment of indigenous people. “It’s a shameful situation. That’s the reality.”

As I followed Naraki on her tour of the kotan, it seemed clear, however, that public interest in Ainu culture is strong. Groups of Japanese people and other visitors, who’d arrived by bus-load from Sapporo, jostled for pictures in front of the pu, the hut for storing food, which is located directly opposite the poro-ci-set, where the village chiefs lived in order to keep a stern eye on the village’s communal larder. “The elders would resolve any disputes in the village,” Naraki said. If no one could agree, they would discuss for three days and three nights and then make a decision.

She explained how the Ainu’s lives were tied to the land. Kotans would be constructed along rivers or by the sea where water was plentiful and safe from natural disasters. Food was foraged or hunted, with staple proteins including salmon, deer and bear. They would pick wild grasses, vegetables, mushrooms and berries, such as kitopiro (Alpine leek) and shikerepe (berries of the Amur cork tree), never picking everything at once and always leaving the roots so the plants could keep growing. Food was simple, with animal oil, kelp and salt the only flavourings, and millet their main grain. Clothes were made with animal or fish skin, or woven with tree bark or nettle fibres.

Living in harmony with nature is a way of life that many Ainu would like to return to. “Eventually what I want is to get back some land so we can hunt and fish freely as well as do our traditional farming,” Tahara told me. Increasing numbers of Ainu are also starting to relearn their language, which is linguistically isolated and declared as critically endangered by Unesco.

What are your other hopes for the future, I asked Tahara.

“I want to tell the world that Japan has indigenous people. People don’t know,” she said. “I want us all to respect each other, to treat each other respectfully and live peacefully in this country. And, of course, I would like our ancestors’ bones returned. Bring them back to the graves they were taken from.”

Our Unique World is a BBC Travel series that celebrates what makes us different and distinctive by exploring offbeat subcultures and obscure communities around the globe.

Join more than three million BBC Travel fans by liking us on Facebook, or follow us on Twitter and Instagram.

If you liked this story, sign up for the weekly bbc.com features newsletter called ""The Essential List"". A handpicked selection of stories from BBC Future, Culture, Worklife and Travel, delivered to your inbox every Friday.","The Ainu called Hokkaido “Ainu Moshiri” (“Land of the Ainu”), and their original occupation was hunting, foraging and fishing, like many indigenous people across the world.
You may also be interested in:• Japan's mysterious 'lake of the gods'• The indigenous communities that predicted Covid-19• Japan's formula for life satisfactionAlthough this centre is a significant step in sharing Ainu culture nationally and internationally, no-one lives here.
The kotan is a replica to show people what traditional Ainu life was like.
Restaurants such as Kerapirka in Sapporo serve up traditional Ainu food and act as a hub for the local community.
That’s the reality.”As I followed Naraki on her tour of the kotan, it seemed clear, however, that public interest in Ainu culture is strong.","['japans', 'world', 'japan', 'indigenous', 'traditional', 'travel', 'forgotten', 'japanese', 'hokkaido', 'visitors', 'ainu', 'culture']"
